DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,ksat1,ths2,ksat2,ths3,ksat3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MXRTLN,MAXROOTDEPTH,BETAROOT
0.737425,0.89119,0.50909,266.9925,1.347185,0.378325,1.265956,0.27581500000000003,1.39534,0.1749175,0.151265,0.0107409,1.81975,183.14575,-1.2169025,0.465025,16.74075,3371.225,-1.78084,0.9738776499999999
0.320675,0.70133,0.50441,286.85249999999996,1.260215,0.25927500000000003,1.2995400000000001,0.112375,1.434524,0.1043275,0.134735,0.010223099999999999,2.49155,195.46225,-1.1565125,0.729375,12.76025,943.925,-1.53644,0.96769745
0.619625,0.7336499999999999,0.53145,256.1325,1.248935,0.25012500000000004,1.291444,0.16874500000000003,1.438404,0.1987075,0.127965,0.010976099999999999,2.09615,178.06025,-1.1712575,0.309475,15.01525,4986.275,-1.95044,0.97945075
0.349825,0.87141,0.45175,164.7825,1.2677450000000001,0.221075,1.260028,0.24521500000000004,1.4151880000000001,0.10662250000000001,0.100125,0.010538299999999999,2.21985,173.04125,-1.1734325,0.641025,12.54925,2051.375,-1.3178,0.96704355
0.5501750000000001,0.7113499999999999,0.52981,152.3475,1.142825,0.043625,1.25594,0.21167500000000003,1.435516,0.2310625,0.182475,0.0104911,1.68955,180.33525,-1.2208025,0.585925,15.681750000000001,2770.025,-1.75404,0.97380875
0.412525,0.83925,0.57921,198.4875,1.176365,0.320925,1.327708,0.282235,1.4307239999999999,0.13513750000000002,0.12395500000000001,0.010537699999999999,1.51195,198.43025,-1.1830775,0.464225,12.00025,878.225,-1.47548,0.9709552499999999
0.413375,0.81941,0.52307,186.8025,1.3521649999999998,0.38787499999999997,1.274732,0.34361500000000006,1.432564,0.1353475,0.179925,0.009122499999999999,1.74755,199.87575,-1.1464475,0.509975,15.47575,4478.675,-1.70468,0.96835395
0.765825,0.78365,0.40953,259.8525,1.206185,0.016875,1.286028,0.322435,1.4471,0.1267675,0.102645,0.0098449,1.66625,178.31925,-1.2219875,0.622925,14.62125,1780.4750000000001,-1.25108,0.97459265
0.335075,0.7549899999999999,0.54633,186.8775,1.383665,0.22987500000000002,1.259388,0.26624500000000006,1.387412,0.2047675,0.138775,0.0106727,2.03905,165.36925,-1.1993225,0.326325,15.994250000000001,1713.425,-1.59636,0.97495795
0.593075,0.8446100000000001,0.5286299999999999,158.2425,1.315415,0.027774999999999994,1.292516,0.395455,1.43758,0.1451875,0.172045,0.0094007,1.85985,186.10325,-1.2377525,0.746425,16.65025,2054.525,-1.2614,0.97690795
0.746425,0.88017,0.51699,247.5525,1.277525,0.22372500000000003,1.311676,0.126745,1.405828,0.1326925,0.144295,0.0090647,2.11395,195.76325,-1.1137025,0.731075,16.67125,2768.6749999999997,-1.98428,0.97576655
0.343425,0.87183,0.58745,244.1175,1.175405,-0.075375,1.3255560000000002,0.23636500000000002,1.42918,0.2240875,0.10512500000000001,0.010750299999999999,2.17355,188.21725,-1.2400925,0.640225,16.213250000000002,2735.8250000000003,-1.48116,0.96817325
0.557775,0.83477,0.57783,210.0075,1.193255,0.274625,1.329924,0.19583500000000004,1.442948,0.1004575,0.178515,0.0093133,1.82435,183.51325,-1.1791175,0.699325,12.36175,1709.375,-1.61564,0.97168585
0.722275,0.79477,0.51891,239.28750000000002,1.274195,0.217525,1.284084,0.29915500000000006,1.38758,0.2480125,0.144785,0.0095353,2.08625,180.66775,-1.1064575,0.529025,13.38225,4107.425,-1.4914,0.9775709499999999
0.5532250000000001,0.78359,0.59541,271.0875,1.213535,0.39107500000000006,1.267516,0.21629500000000002,1.384692,0.1977625,0.11683500000000001,0.010280899999999999,1.9516499999999999,192.92125000000001,-1.1326925,0.552875,12.61525,3757.325,-1.86828,0.9783509499999999
0.661675,0.81895,0.54711,218.28750000000002,1.294925,0.365375,1.28134,0.23759500000000003,1.404172,0.1221025,0.111975,0.0108455,1.87795,192.08825000000002,-1.1250275,0.476425,16.91025,2090.5249999999996,-1.3614,0.97244245
0.603475,0.70717,0.5258499999999999,244.3425,1.3991449999999999,0.10267499999999999,1.3179560000000001,0.31874500000000006,1.399828,0.2137375,0.13054500000000002,0.009773899999999999,1.7662499999999999,175.34425,-1.1831975000000001,0.615325,12.26625,1968.125,-1.57276,0.9786538499999999
0.526675,0.76267,0.57257,150.3225,1.162955,0.05377499999999999,1.320756,0.31652500000000006,1.375204,0.1426975,0.138135,0.0091203,1.75045,167.54625,-1.2384725,0.32287499999999997,13.19225,1027.625,-1.80236,0.97229815
0.511975,0.87131,0.56155,228.7875,1.379645,0.208425,1.2784280000000001,0.26177500000000004,1.41722,0.13449250000000001,0.172685,0.009733499999999999,1.96475,192.56425000000002,-1.1393375000000001,0.763225,13.65025,4793.675,-1.4613999999999998,0.97359685
0.642675,0.84955,0.55295,185.7825,1.192565,0.20557499999999998,1.317364,0.15815500000000002,1.40846,0.2246725,0.116385,0.0108899,1.96405,182.75725,-1.2092075,0.504625,16.40975,4817.975,-1.57452,0.97893465
0.6983250000000001,0.86313,0.50677,175.6125,1.351715,0.32147500000000007,1.3237560000000002,0.158725,1.396964,0.1020775,0.11757500000000001,0.010959499999999999,1.82485,170.03475,-1.1675825,0.671825,14.93375,3677.2250000000004,-1.23172,0.97534795
0.749275,0.85419,0.41173000000000004,221.0475,1.165745,0.17847500000000002,1.259468,0.24377500000000002,1.447316,0.1094575,0.128565,0.0090189,1.65975,188.95225,-1.1404025,0.472475,16.43475,2887.475,-1.49508,0.96965525
0.409925,0.7099099999999999,0.49523,244.71750000000003,1.3022749999999998,0.29412499999999997,1.294684,0.143245,1.3843880000000002,0.20953750000000002,0.12543500000000002,0.010074099999999999,1.91215,178.93175,-1.1843225,0.6171249999999999,14.28275,1580.2250000000001,-1.5238,0.97978615
0.495475,0.88099,0.53737,276.4575,1.222295,0.005074999999999996,1.3095080000000001,0.31157500000000005,1.375988,0.20073249999999998,0.153515,0.0092079,1.68435,195.43075,-1.1868575000000001,0.6429750000000001,12.24525,1928.975,-1.90052,0.97209925
0.545775,0.87993,0.57751,153.0525,1.325435,-0.08787500000000001,1.250716,0.113485,1.4134280000000001,0.1696975,0.146925,0.0105139,1.63585,166.56975,-1.1254775000000001,0.633275,15.097750000000001,2533.775,-1.6777199999999999,0.97196925
0.6110249999999999,0.8531500000000001,0.52121,226.3875,1.1034950000000001,0.29832500000000006,1.271692,0.17006500000000002,1.449932,0.1404775,0.186805,0.0103895,1.55025,187.44725,-1.1803175000000001,0.487575,16.08425,1683.275,-1.26924,0.96977225
0.429175,0.88009,0.58685,156.6375,1.121345,-0.035275,1.266556,0.29075500000000004,1.39274,0.1312825,0.10494500000000001,0.0101517,2.43055,189.63825,-1.1828075,0.696025,15.84375,2729.0750000000003,-1.7086,0.97986025
0.37482499999999996,0.75089,0.57689,292.8075,1.169435,0.33747499999999997,1.3153000000000001,0.112795,1.389964,0.14617750000000002,0.18812500000000001,0.0096311,2.3499499999999998,165.10325,-1.2011225,0.432875,14.26375,3251.525,-1.43556,0.97710815
0.422925,0.75539,0.43373,189.1425,1.1755250000000002,-0.032975000000000004,1.319668,0.39815500000000004,1.410668,0.2299225,0.161275,0.0106953,2.05465,191.45825,-1.1058275000000002,0.423325,12.46625,2044.175,-1.26804,0.97823785
0.532475,0.79909,0.44727,293.2425,1.229705,0.28007499999999996,1.290292,0.155455,1.39498,0.12277750000000001,0.169545,0.0094513,2.19115,180.24775,-1.2262175,0.565125,15.878250000000001,869.675,-1.88652,0.97668565
0.725125,0.82971,0.58383,190.8975,1.124795,0.09987499999999999,1.273692,0.19955500000000004,1.44518,0.1995325,0.120885,0.0090187,2.20275,174.48675,-1.1882675,0.505875,16.39125,2925.275,-1.28324,0.9729377499999999
0.308825,0.7050299999999999,0.50135,284.9175,1.352315,0.097975,1.29878,0.26951500000000006,1.3739800000000002,0.1362925,0.13631500000000002,0.0106041,1.9332500000000001,188.67575,-1.1808275000000001,0.447225,12.17575,1211.6750000000002,-1.3153199999999998,0.97866035
0.575475,0.82409,0.5206500000000001,181.9275,1.364885,0.09587499999999999,1.288316,0.275365,1.4014440000000001,0.1579525,0.194415,0.009546899999999999,2.14455,188.31175,-1.2431225,0.625275,14.82675,1709.825,-1.2909199999999998,0.97779325
0.515425,0.89607,0.43925000000000003,168.3675,1.1053250000000001,0.176275,1.28174,0.17162500000000003,1.394228,0.2479675,0.168835,0.0106803,1.55125,178.06375,-1.1292425000000001,0.514475,16.62025,1531.625,-1.99884,0.97804415
0.463825,0.79903,0.45105,204.5775,1.350515,0.07347500000000001,1.297116,0.34199500000000005,1.40002,0.2066125,0.137635,0.0107513,1.9008500000000002,175.06775,-1.1171675,0.592125,12.70725,4574.075,-1.79172,0.9702545499999999
0.615375,0.80891,0.47467000000000004,188.4075,1.249835,0.16632500000000003,1.293188,0.24950500000000003,1.391508,0.1237825,0.10613500000000001,0.0101919,1.69935,196.33725,-1.1437625,0.603325,12.50325,690.125,-1.90988,0.9747616499999999
0.534275,0.84607,0.52789,166.4025,1.182005,0.03167500000000001,1.28534,0.25202500000000005,1.3757000000000001,0.1294825,0.174155,0.009123299999999999,1.8063500000000001,189.00475,-1.1172575,0.311675,12.11775,4134.875,-1.39372,0.97861615
0.652725,0.7755299999999999,0.40047000000000005,279.9825,1.337345,0.360175,1.261588,0.3749950000000001,1.424652,0.10254250000000001,0.128785,0.0098385,2.24775,179.82775,-1.1456225,0.494575,12.98225,4522.775,-1.9958,0.96761555
0.391175,0.84513,0.5525100000000001,170.1225,1.380995,0.39922500000000005,1.29674,0.3992650000000001,1.378204,0.23643250000000002,0.11830500000000001,0.0092293,1.72255,178.98075,-1.2404075,0.624375,15.47075,3902.225,-1.2202,0.9757249499999999
0.7176750000000001,0.78055,0.54931,213.6975,1.125725,0.24797500000000003,1.290356,0.16862500000000002,1.4216280000000001,0.1161925,0.15829500000000002,0.0104347,2.37105,170.26925,-1.2291725,0.6985250000000001,12.44275,3493.625,-1.3837199999999998,0.97886965
0.530925,0.73083,0.59787,170.4675,1.313795,0.149775,1.3077,0.10706500000000001,1.3741,0.1463125,0.139355,0.0095631,2.23375,173.77975,-1.2310625,0.512875,15.42225,3298.3250000000003,-1.6061999999999999,0.97042745
0.7476750000000001,0.70105,0.41671,227.4375,1.3918249999999999,0.04192499999999999,1.281252,0.3638950000000001,1.4112120000000001,0.1683175,0.147205,0.0094001,1.53195,188.82625000000002,-1.1257775,0.556475,14.76825,4400.825,-1.94084,0.97691575
