scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,0.23664973355869046,0.021114479413161087,-0.3244192501682206,0.026409497902918272,-11.34182732907542,-0.5361988351384874,3.9282784087739526,3.511061766751341,2.962542570824513,3.5250751637360587,0.8988119030372732,-1.40219599783082,5.232204269565194,493.8469760471384
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1947269803830417,0.021686527717571756,-0.2617383026366029,0.025776980666393313,-0.050987259571095844,-0.5717283895035044,3.9176200969682315,3.407243360745324,2.7750031393239345,3.4958762543383797,0.916095503796008,-0.9777337391636418,4.718788071319529,476.3871916723619
6,0.3461655610081995,0.019541250116765045,-0.3612185947778428,0.02677388161643476,0.01917199394686231,-0.6226092617386518,3.8793039615833536,3.2753498184878516,2.7038938169067532,3.5620021892121354,0.9240440722729651,0.2572088340219313,3.930013231092264,377.68973872918986
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3097721991605277,0.02007773284852401,-0.365801007618072,0.02681890961473506,-0.12668945425455314,-0.5522230381432129,3.9048172470877365,3.429760298204386,2.8876436787513424,3.455859493999586,0.9079808697002932,-1.660901804993344,4.987419110931139,524.285979634593
11,0.3167990148725207,0.01997527143062443,-0.33930373249837675,0.02655748481404082,-0.3247427965837255,-0.592456372788835,3.923227842945408,3.4761751889050077,2.805155869558902,3.6868248936698467,0.9070346387453375,-0.043523271900484106,4.293568155150416,393.2551745527432
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-0.023398529034746263,0.024447859532209064,-0.6068382836214281,0.029089314525693733,-0.1892786024298594,-0.5454755235782776,3.9169902797306144,3.467364462129762,2.849637727471315,3.638405653013069,0.9138598471265883,-0.4319411144877301,4.482462587439685,435.6842750552625
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.4947346288124349,0.01717822214575492,-0.6130441801696063,0.029145434456682613,-0.014280303677689732,-0.5543668051344126,3.8858107778879907,3.34182871642424,2.7832784992196204,3.3754526626366252,0.9145611652283119,-1.5208576842893673,4.643174653798582,514.9150906823035
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.6026191296975669,0.015234279726775638,-0.41735001552803097,0.027320331118640667,-0.19141193499403553,-0.591964489099702,3.9222453223793674,3.386540687952352,2.728486432727602,3.4499974097908117,0.9102280177575464,-0.15758784333174836,4.110893461440483,426.3971639749696
21,0.48960924111555904,0.01726512983586025,-0.4341639705819744,0.02748190323774915,0.0057985144109893305,-0.5679134994263726,3.904119397372826,3.3138314175014325,2.719748831932301,3.4347311842629975,0.921767338685192,-0.8567067148012444,4.806480142611337,474.6608477145784
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.24289052291257496,0.0210279912994786,-0.3336453053834376,0.026501324046505056,-0.10686835865683864,-0.5553729477401561,3.896048587223794,3.430360154302047,2.8024844892141925,3.5431728729380496,0.9122380763309427,-0.9149444971920864,4.937945065657143,463.80546200738326
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.0788800168831969,0.02510180907375569,-0.3324045523363588,0.02648899346287304,-0.07167450291686639,-0.519780343845591,3.926998906648607,3.481712380350555,3.0201635841438277,3.5085489796188334,0.9141749726394093,-0.39375824945448423,4.530821440453404,428.88718640963856
27,0.32988440218650206,0.019783052832648616,-0.6364567089759996,0.029356188161229528,-0.09701399851898684,-0.5607174473038228,3.882250673392338,3.350940276233978,2.7343407041258994,3.4748420759500602,0.9230829423126126,-1.155947294414942,4.314158374226209,498.6826305634549
28,0.14974706851525432,0.022283967499978196,-0.31319126703046574,0.02629731419069853,-0.027499112652569213,-0.5621976603725813,3.8949995557104584,3.360860751638199,2.800877429245745,3.3845193002426623,0.92077506107914,-1.6668753780859635,4.684912256998178,530.4766505521246
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.3608170196869642,0.019321064423510177,-0.48182457376084065,0.027934814933603717,-0.1274054608680235,-0.5880101522164085,3.9011865129163015,3.396214663575528,2.731915460071149,3.6073796447621076,0.9156060488658652,-0.10175797052503688,4.33995178287065,408.39048142434035
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.25559784930602103,0.02085077764848479,-0.8495578192555135,0.031209108167373933,-0.6236143599822679,-0.5347283419032667,3.9286890089022717,3.464015832517103,2.907426867275328,3.5400756939812914,0.9143841158870043,-0.365347530336388,4.629166996768648,431.1140392847617
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.20432303204268887,0.021556926496089923,-0.3213403041546825,0.026378782277308072,-0.05186740540569268,-0.5931141916329346,3.8883124732138965,3.316906820433139,2.7153701408744415,3.552583008412681,0.9155890896463456,0.20405441193968332,4.094085781071634,374.2371726001237
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2903771683340667,0.02035786534825155,-0.45833122790314884,0.027712486212170446,-0.07589142413943484,-0.6193367579196649,3.9074042328695158,3.316776986832383,2.707094891053427,3.5589036094374507,0.9182078088001893,-0.5003905360805516,4.649102249243027,438.3545180021963
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.4606612508583978,0.017747993426917644,-0.3305768534518796,0.02647081935883968,-0.17341375538988957,-0.5842054524901292,3.9034124336335743,3.426040940542936,2.749811908953724,3.6141598966793524,0.9173788409494896,-0.547684365896846,4.553968019027412,446.37316942024535
44,0.15030921465473346,0.022276599740891745,-0.4498434456467717,0.027631722392098757,-0.05587711680492724,-0.5961862209180193,3.89862506640481,3.3957876447767146,2.7548378410547825,3.5572996610942886,0.9192519302633865,-1.0808334800518469,4.554327122301371,482.7420528235777
45,0.0043195411057840305,0.024114509872589184,-0.8727557048174777,0.031404216779413616,-0.011231639852944397,-0.6317011577176288,3.887863502305944,3.354057880508231,2.921845800717435,3.3553243526892897,0.9099474373307171,-1.382813342519821,4.826676121007138,512.6730367544855
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.37049817873014,0.02829161104757542,-0.39686557625507324,0.02712218723148856,-0.12501673652505274,-0.5581206705628174,3.909594585577034,3.4197260992129097,2.771967040596001,3.5037867014733535,0.9119084648795158,-0.9998552273423262,4.740550648422751,471.2019168549818
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.3740372197751608,0.01912021197816456,-0.36197791280567615,0.02678134810886238,-0.15210234352446905,-0.6182339273063275,3.9016127708953876,3.4783589617904584,2.811172108487211,3.460053833714499,0.912697150694426,-1.3598727938364945,4.941373926432196,496.85657786344177
51,0.3185363527194617,0.019949857323858865,-0.2902137134664817,0.02606623036182591,-0.017268929941994582,-0.5388655105636808,3.898960557770619,3.2820956218247073,2.748934184462202,3.339954365586494,0.9058914926727453,-1.3674865343132838,4.7147291370991615,514.4883188525608
52,0.153698239902893,0.022232129805225154,-0.7953586977076537,0.030748435056536304,-0.2922296068452894,-0.5967521512920804,3.917735490048334,3.4699449887823968,2.804336583503999,3.64556015794908,0.9168363384322227,-0.2213765584557128,4.245568391435867,420.90257443077917
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.27012555308748565,0.020646313950437582,-0.4281285970760722,0.027424016405213053,-0.014793469356739974,-0.6217913423115191,3.889145191245509,3.3286560885726244,2.713351741665144,3.5661866200170427,0.922592872894983,-0.37266947243426496,4.3451063875668785,431.4364691517618
55,-0.06428997467653996,0.024931501405100864,-0.36665232085285115,0.026827266518834793,-0.5457999901361998,-0.4958540152108524,3.9246606399139154,3.4838896257508005,3.0174840518501167,3.4206203017645334,0.8976249514094694,-2.162169450454556,5.588022338979564,530.9585998773033
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.3458648118631624,0.019545743867970936,-0.9259625529897726,0.031847204865757005,-0.0756184738542176,-0.6129842917487165,3.8980119760488625,3.2971136982990954,2.682621460200839,3.419731067938147,0.9152144589593137,-0.42152555723203733,4.269833991650298,441.02283500243925
58,0.3620379215553178,0.019302603044270526,-0.5376121376390135,0.02845580011440379,-1.3546579823915414,-0.5648005924720885,3.9087991167133693,3.3908350513002303,2.7499301073402393,3.466858094962979,0.9108579557991348,-1.3591685776003732,5.1577769048413415,490.86651030888646
59,-0.005597592549162478,0.024234304470127,-0.4276896992174295,0.027419802055396833,-0.12119549406089836,-0.5738803387840674,3.888894429698278,3.460740742393495,2.8173574052644232,3.5012030215692325,0.9221295063866225,-1.0425336231266908,4.5503823672279875,489.8840260075634
60,0.5114636435199675,0.016891448443380398,-0.5295771842091896,0.0283813533462513,-0.026116267049306696,-0.6555518047094737,3.913523627147327,3.3354978784554192,2.703850773883169,3.5638843947768017,0.9174978539700983,0.1085153916127295,4.218708185113574,389.9793660942797
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.4709670536096444,0.017577609297206528,-0.6124189194696734,0.029139785119454982,-0.2298042827583524,-0.6141574064936064,3.9142481810081633,3.38537307452964,2.7354099150803273,3.5514586179980716,0.9217425303011102,0.24589498705717028,4.25689160346324,384.66565722427714
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.3349922848901521,0.019707511529903545,-0.6343826244936579,0.029337578894419614,-0.06542910222981746,-0.5924304773746636,3.9096329963704344,3.3279845472928797,2.686794799332115,3.462591734037405,0.9019748232066995,-1.3186235675285087,5.029947407059989,501.8014081708795
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.18671706865002347,0.02632643432466761,-0.44626113909432474,0.027597564731862395,-0.11460618325546923,-0.5352421224633339,3.918296790765476,3.355325984841515,2.759937518906549,3.393194359551304,0.9199077204518022,-1.1749771137584455,4.98002853961452,491.79155544060995
71,-0.05409923653199655,0.024811852846717428,-0.22782866331392504,0.02542823907847369,-0.14430896475087218,-0.5573857947563519,3.927648644153506,3.4767387751779713,2.9416522875627247,3.4922754800040217,0.9166460231442322,-0.25915333728621803,4.113582977442263,424.3707623754852
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.16592700728042764,0.022070922048545254,-0.621979827954475,0.0292260502452416,-0.12966114331268486,-0.558290077593921,3.928427411730538,3.4688483991460832,2.750499793657346,3.5459738226026998,0.9185455498629485,0.07667362050202764,4.164101653874031,397.46474613393923
74,0.42382935554936974,0.018343998708444328,-0.7047685611444934,0.029962642743820146,-0.3644109450286408,-0.5596610757909297,3.904542459400199,3.4040496335533548,2.7478578848471273,3.575320195149896,0.9193264772171942,-0.9188770940010569,4.806079646917708,471.12300515950994
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.27269259048100125,0.020609974451443233,-0.9579955771869895,0.0321109574777423,-0.3321739886370183,-0.5544714295948765,3.9033155506778363,3.2866566019898333,2.679293719115379,3.460858861466719,0.9081461353341742,-1.5340628761385902,5.261959577227522,507.7862892567503
78,0.5625142729705204,0.015984549165884387,-0.4974146153743577,0.02808137932850694,-0.08914820530284162,-0.6032509875924736,3.882745522619891,3.3086033693752346,2.711422962213364,3.471206507426231,0.9058171342758736,-0.8822174948448962,4.646130709577551,476.76571509581026
79,0.39614260652256095,0.018779569893465433,-0.6487090237443303,0.029465879582332422,-0.22224557971076675,-0.5751812081425489,3.898927851530091,3.4126086886160114,2.828606579006275,3.5988654666221245,0.9148305495767047,-0.9947487759068387,4.75306595227894,469.38988437394534
80,0.3927301317484573,0.018832558004810044,-0.5596748521612669,0.02865922467209653,-0.07772037169915724,-0.5361625360055269,3.905904998449531,3.4638472941080933,2.824892066249132,3.5084247148344896,0.910091626046227,-0.5904040876193786,4.646285366063767,442.2500975056476
81,0.4032265578923243,0.01866909180175024,-0.3369464720343365,0.026534103082918613,-0.0456106465442887,-0.6090007748514228,3.8815431201590953,3.316365561604326,2.7110928752110564,3.5858169007598835,0.9178236024618521,-0.25087900762736304,4.418820174382755,419.04173394611036
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-0.35102197961256887,0.028089865175176882,-0.5943036891483178,0.028975632695499166,-0.15975345648489792,-0.569775316872716,3.8938947019618397,3.4504327468734433,2.7796937256863483,3.664485851787864,0.9153353051075611,0.14526228428986399,4.089589344738997,387.9790556872832
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-0.1238990933967572,0.025620175941823684,-0.4398028986048408,0.027535877695244057,-0.6545489930165909,-0.529791319762364,3.9320532707059996,3.475281765423429,2.9620843105008627,3.436098686501392,0.9151274769868956,-0.31745868980130254,4.578664749230366,430.47686770277636
