DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,ksat1,ths2,ksat2,ths3,ksat3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MXRTLN,MAXROOTDEPTH,BETAROOT
0.94655,0.198045,0.23463249999999997,307.92025,1.49405,0.14225,1.25495,-0.16154999999999997,1.36965,0.10904999999999998,0.058961,0.010211849999999998,2.7973,126.6675,-1.52535,0.47531000000000007,27.536450000000002,4536.505,-1.5292249999999998,0.949245
0.09825,0.050625,0.8991575,1267.7299500000001,0.75535,-0.10635,0.68285,0.47255,0.54035,0.20805000000000007,0.138251,0.01888285,2.3557,252.66750000000002,-1.0704500000000001,0.5868500000000001,27.22035,4784.305,-0.6352249999999999,0.960585
0.68915,0.39667500000000006,0.21088249999999997,1259.03575,0.77165,0.13885000000000003,0.60385,-0.10344999999999999,1.3585500000000001,0.14645000000000008,0.140159,0.02399555,2.6235,227.9575,-1.97715,0.29261000000000004,16.093049999999998,2935.835,-1.727675,0.977125
0.88695,0.587205,0.37836749999999997,779.9553500000001,1.23425,0.47935000000000005,0.70455,0.41945,0.58385,0.29335,0.192197,0.01494465,1.9293,372.0175,-1.13495,0.49793000000000004,20.79395,4453.315,-0.6298250000000001,0.958675
0.64605,0.187875,0.37741749999999996,1195.92785,1.16565,0.13785000000000003,1.42425,-0.20344999999999996,1.09885,-0.41995,0.160175,0.00865745,1.1127,365.9275,-1.13895,0.31385,7.08855,695.605,-0.8669749999999998,0.9163950000000001
0.31605,0.287505,0.6797075,165.21545,0.64485,-0.39335,0.7959499999999999,-0.32425000000000004,0.93685,-0.10385,0.150653,0.012296950000000001,1.2085,325.1175,-1.31815,0.55505,1.36975,5415.6050000000005,-1.267625,0.977915
0.9792500000000001,0.36634500000000003,0.4090525,441.33125,0.65725,-0.22995,0.8927499999999999,0.45275,0.91675,-0.24455,0.17772500000000002,0.0069986499999999995,1.6843,160.16250000000002,-1.98175,0.41285000000000005,18.83065,987.065,-1.554875,0.972505
0.99695,0.6564150000000001,0.2426125,618.21325,0.61315,0.06385000000000007,1.03675,-0.36745,1.10195,0.19795000000000007,0.043445000000000004,0.013833949999999998,1.4483000000000001,317.4175,-1.50145,0.58745,2.5703500000000004,120.355,-0.686525,0.994085
0.07875,0.065115,0.8849075000000001,542.81355,1.15095,0.08165,1.1813500000000001,0.42275000000000007,1.2535500000000002,-0.39055,0.022493,0.014587949999999999,2.7203,190.0875,-1.94565,0.38537000000000005,18.42175,3698.1150000000002,-1.128425,0.939715
0.39385000000000003,0.05539500000000001,0.7957975,1470.6945500000002,1.08365,-0.28375,1.10985,-0.15475,0.61505,0.37355000000000005,0.177509,0.01162705,1.6559,243.88250000000002,-1.41435,0.7034900000000002,29.566450000000003,1417.7649999999999,-0.717875,0.947485
0.73775,0.644895,0.2610425,1272.37685,1.4414500000000001,-0.19665,1.27035,-0.37915,0.88895,-0.41645,0.14356100000000002,0.02342425,2.0859,231.0375,-1.02795,0.68333,13.30615,4302.865,-1.832375,0.984345
0.55945,0.5350050000000001,0.7722375,175.55855,1.38105,-0.47065,1.02005,0.41115,0.72775,0.33235000000000003,0.09886700000000002,0.01734295,1.7449,82.3575,-1.59345,0.5787500000000001,9.66085,5204.975,-0.953675,0.936615
0.80655,0.644445,0.2786175,91.76445000000001,0.50075,0.09435000000000004,0.68105,0.04475000000000007,1.16155,0.18145,0.09595100000000001,0.02878925,2.9313000000000002,97.7925,-1.75335,0.30677000000000004,26.90425,3052.0650000000005,-1.319075,0.991325
0.27765,0.321255,0.3241225,1349.4254500000002,0.7342500000000001,0.45165,1.26665,0.35275,0.55995,0.18705000000000005,0.07701500000000001,0.00107395,2.2613000000000003,260.50750000000005,-1.2586499999999998,0.27983,29.81005,5769.015,-1.217225,0.902205
0.09675,0.404505,0.6984225000000001,213.63315,0.61725,0.06115000000000004,0.61925,-0.33945000000000003,1.4732500000000002,0.23715000000000008,0.08594300000000002,0.02714205,1.8081,169.8225,-1.92645,0.4895300000000001,1.14645,2018.975,-0.657575,0.952365
0.95615,0.559935,0.8247725,1306.70395,1.41825,-0.16044999999999998,0.81635,0.3581500000000001,0.96555,-0.40255,0.147377,0.00912435,1.5261,194.35750000000002,-1.30805,0.33623000000000003,11.92575,2309.845,-1.3009249999999999,0.945595
0.39675,0.6718050000000001,0.49863749999999996,1288.2662500000001,0.76195,0.43195000000000006,0.8067500000000001,0.04564999999999997,0.89915,0.44155,0.12170900000000003,0.02422755,1.0643,143.4325,-1.64715,0.5112500000000001,6.93485,4897.585,-0.8258749999999999,0.984355
0.13135,0.137475,0.2016675,1030.4382500000002,0.70775,-0.27385,0.78335,0.31305000000000005,1.02305,0.32255,0.11616500000000002,0.007236449999999999,1.4135,257.4625,-1.3789500000000001,0.76343,9.10985,4332.365000000001,-1.453475,0.912875
0.08864999999999999,0.782595,0.8327525000000001,320.81165000000004,0.69025,0.26695,1.31525,0.03865000000000007,0.80215,-0.29155,0.022007,0.026118350000000002,1.7919,227.4675,-1.83085,0.28277,5.46455,2416.635,-1.363925,0.986345
0.46285000000000004,0.138645,0.8340825000000001,553.90615,0.9719500000000001,-0.24155,1.10175,-0.36515,1.3844500000000002,0.19565,0.029261000000000002,0.02885015,1.1205,134.7175,-1.77175,0.29789,14.144250000000001,2166.475,-0.7870250000000001,0.924555
0.15925,0.035865,0.3198475,457.82025000000004,1.20045,0.028550000000000075,1.22925,-0.26105,1.28185,0.15895000000000004,0.020729,0.01947735,2.6727,295.75250000000005,-1.3850500000000001,0.27329000000000003,14.486450000000001,2062.635,-0.618725,0.992465
0.58745,0.47047500000000003,0.1485625,753.72285,1.43425,-0.41555,1.35575,0.45555,0.85455,0.49905,0.19190900000000002,0.02544845,2.5129,158.48250000000002,-1.04525,0.6353300000000002,25.70655,1550.515,-1.083125,0.979255
0.16095,0.131355,0.2353925,1068.96255,1.2034500000000001,0.15985000000000005,1.04555,0.05005000000000004,0.97845,0.2906500000000001,0.18013700000000002,0.02393175,1.3323,224.4225,-1.72285,0.56057,15.76825,2734.645,-1.735325,0.9382550000000001
0.9468500000000001,0.014445000000000001,0.41826749999999996,679.2225500000001,1.32555,0.30335,0.52995,0.035150000000000015,0.61035,0.3943500000000001,0.11170100000000002,0.02241795,2.5053,208.5675,-1.3367499999999999,0.6079700000000001,11.49655,4243.275000000001,-1.995575,0.900865
0.50455,0.591345,0.9276575,847.56025,0.72075,0.32645,1.23095,0.19885000000000008,1.42165,-0.026449999999999974,0.10455500000000001,0.00359695,1.9773,249.9025,-1.01975,0.35183000000000003,25.161350000000002,5623.875,-0.555275,0.909155
0.53605,0.373275,0.35309749999999995,136.73445,1.46075,0.07415000000000005,0.82115,0.10525000000000007,0.70105,0.40315,0.024923,0.02672155,2.6307,307.7225,-1.66065,0.5968100000000001,5.41235,2247.895,-1.031975,0.994985
0.40435,0.825615,0.5235275,1478.18955,0.63525,0.05195000000000005,1.05145,-0.20205,0.70675,0.36595,0.145937,0.00567335,2.4899,342.4075,-1.1454499999999999,0.4562300000000001,8.33845,2359.995,-0.6023749999999999,0.973395
0.9127500000000001,0.05530500000000001,0.9809525,605.77155,0.9189499999999999,0.48725000000000007,0.7241500000000001,0.49305,1.34175,0.027750000000000052,0.10327700000000002,0.011583549999999998,1.3397000000000001,303.0675,-1.66685,0.6489500000000001,15.96835,3216.085,-1.781075,0.979765
0.59975,0.8050050000000001,0.4668125,525.27525,0.67935,0.2775500000000001,0.95945,-0.23354999999999998,1.16975,-0.06784999999999997,0.135281,0.01387455,1.2487,120.2625,-1.78945,0.6932300000000001,17.91715,5515.905000000001,-1.708775,0.925665
0.80745,0.8547750000000001,0.3793175,1147.21035,0.68565,-0.20294999999999996,1.42045,-0.19705,1.1005500000000001,-0.11164999999999997,0.175673,0.00897065,1.5341,198.1725,-1.08845,0.7156100000000001,18.38985,3122.275,-0.9058249999999999,0.990935
0.40945000000000004,0.38578500000000004,0.4229225,275.84165,0.70355,0.016550000000000065,1.38495,-0.06184999999999996,0.82985,0.19745000000000001,0.13592900000000002,0.02246725,2.3026999999999997,269.85249999999996,-1.33745,0.4450700000000001,13.78755,165.785,-1.664825,0.9143950000000001
0.8470500000000001,0.48424500000000004,0.7265425000000001,409.40255,1.2577500000000001,0.16435,1.23435,-0.44645,0.65715,-0.29125,0.07973300000000001,0.00491065,2.8507,356.4075,-1.4899499999999999,0.32411,27.76265,423.615,-1.514825,0.909105
0.49825,0.304155,0.9079925,803.9393500000001,1.1567500000000002,0.37785,0.89985,0.014650000000000052,1.1283500000000002,0.38395,0.155369,0.00254135,2.3815,284.6225,-1.03555,0.28637,8.361650000000001,2411.325,-1.1549749999999999,0.904265
0.22935,0.6411150000000001,0.3093025,1330.83785,1.43695,0.19655,0.97575,0.0007500000000000284,1.11195,-0.38765,0.027245000000000002,0.01614815,2.7113,277.0625,-1.47895,0.74309,1.15225,2385.955,-1.684175,0.905935
0.38635,0.425475,0.7212225,935.4016500000001,1.16795,0.29895000000000005,0.96495,0.3692500000000001,1.1950500000000002,-0.40865,0.061157,0.01011035,1.6183,154.5975,-1.42415,0.20837,26.527250000000002,2524.605,-1.730675,0.980545
0.6587500000000001,0.526545,0.2249425,1046.17775,1.00845,-0.13865,1.12365,-0.037949999999999984,0.9114500000000001,-0.34825,0.11789300000000003,0.01597995,1.5359,338.52250000000004,-1.07345,0.23423000000000002,28.52825,2247.305,-1.990025,0.912795
0.61285,0.6160950000000001,0.9892175000000001,254.10615,1.17775,0.025550000000000073,1.39025,0.18375000000000008,1.06295,-0.36765000000000003,0.198335,0.02517875,1.2263,131.6375,-1.96585,0.3822500000000001,25.03665,1192.975,-1.854725,0.991515
0.42425,0.041715,0.1117975,1303.10635,0.7738499999999999,-0.27005,0.62155,0.3511500000000001,1.42515,-0.47395,0.058475,0.01736325,2.2857000000000003,373.59250000000003,-1.54915,0.56237,25.35855,5695.265,-1.971575,0.949095
0.26045,0.560115,0.9293675000000001,1248.54275,1.1001500000000002,-0.34485,1.3771499999999999,0.24585,1.41375,0.2896500000000001,0.035866999999999996,0.0047598499999999995,1.1221,361.7275,-1.80995,0.21167000000000002,9.49555,1347.555,-0.9614750000000001,0.936955
0.45925,0.360045,0.8532725,464.11605000000003,1.49895,0.42135,0.53745,-0.23025,0.70715,-0.05624999999999997,0.154811,0.023142950000000002,1.1253,272.89750000000004,-1.47925,0.3938900000000001,22.92835,981.755,-1.032275,0.923035
0.43185,0.45328500000000005,0.7535225000000001,7.82045,1.3989500000000001,-0.05114999999999997,1.46455,0.10394999999999999,1.43235,-0.34995,0.08605100000000002,0.02829915,2.9593,67.6225,-1.6151499999999999,0.32429,27.01445,1120.995,-0.9527749999999999,0.930795
0.53585,0.016515000000000002,0.6138725,170.76175,1.32675,-0.30174999999999996,1.47425,0.14305,1.4335499999999999,0.20865,0.030719000000000003,0.02543395,1.3487,197.22750000000002,-1.82815,0.6713900000000002,29.84485,1129.2549999999999,-1.140575,0.967085
0.42845,0.541305,0.3256425,372.22735,1.38395,0.24765000000000004,1.06145,-0.44545,0.79715,-0.0023499999999999632,0.027479000000000003,0.02223815,2.1779,383.0775,-1.61935,0.6092300000000002,7.94405,668.465,-1.763225,0.9069050000000001
0.54835,0.7535250000000001,0.7068775,968.07985,1.20965,0.42935,1.00225,-0.48825,1.46385,0.011050000000000004,0.190577,0.02198585,2.2093,245.0725,-1.26205,0.5431700000000002,16.957250000000002,2493.335,-1.833875,0.968255
