DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,ksat1,ths2,ksat2,ths3,ksat3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MXRTLN,MAXROOTDEPTH,BETAROOT
0.028440000000000007,0.81898,0.7487875,323.0375,1.394315,-0.16734500000000002,1.276905,-0.03357500000000001,1.3861425,0.34563,0.19728050000000003,0.016813349999999998,2.598815,161.866,-1.01141,0.353225,20.558,2247.575,-1.32545,0.974039
0.51532,0.72502,0.6047125,164.1875,1.1763050000000002,0.02410499999999996,1.251095,-0.09642500000000001,1.3556325,0.34147000000000005,0.1526835,0.02046945,2.066955,161.442,-1.14731,0.6119749999999999,22.1084,1756.175,-1.06585,0.9739329999999999
0.7873200000000001,0.7002200000000001,0.6719875,154.9625,1.182935,-0.006835000000000008,1.269885,0.32567500000000005,1.3919775,0.25441,0.16421950000000002,0.01580115,2.293965,165.494,-1.0743099999999999,0.657475,17.8396,4184.375,-1.76945,0.976521
0.045880000000000004,0.8463,0.6398375000000001,215.9875,1.365575,0.43129499999999993,1.334835,0.067775,1.3742925000000001,0.37681000000000003,0.1624555,0.01928435,2.2609250000000003,172.534,-1.07345,0.429075,16.2356,682.925,-1.99835,0.970797
0.63068,0.8014600000000001,0.5224125,321.7875,1.158215,0.12854499999999996,1.269075,0.27322500000000005,1.3528725000000001,0.28915,0.1640165,0.01563525,2.469315,181.61,-1.10013,0.542825,23.1844,3235.325,-1.46275,0.9714969999999999
0.4787600000000001,0.70922,0.5461125,356.96250000000003,1.205555,0.05854499999999996,1.308415,-0.028875000000000012,1.4168325,0.27649,0.19865950000000002,0.02063815,2.409395,169.042,-1.09805,0.6510750000000001,19.2348,1753.925,-1.4861499999999999,0.963591
0.6658000000000001,0.7646600000000001,0.5578875,173.9875,1.331255,0.32853499999999997,1.340635,0.259325,1.3501575000000001,0.34297,0.15208850000000002,0.01705765,2.037065,165.23,-1.07023,0.5925750000000001,23.5116,3748.775,-1.3028499999999998,0.962691
0.18764000000000003,0.54686,0.6776875,244.1875,1.1211950000000002,0.22416499999999995,1.254815,0.02907499999999999,1.4915925,0.37291,0.1301995,0.01995285,2.180075,168.57,-1.14279,0.584875,20.2668,3534.125,-1.29475,0.9792529999999999
0.5062000000000001,0.76402,0.7120125,231.2375,1.240175,0.31334500000000004,1.309005,0.30842500000000006,1.3651125000000002,0.27893,0.19797350000000002,0.01719625,2.004165,156.166,-1.0775299999999999,0.7316750000000001,19.0244,1711.625,-1.44225,0.9646129999999999
0.44748000000000004,0.6018600000000001,0.5649375,324.0875,1.276265,0.07408499999999996,1.317755,0.370225,1.3528125000000002,0.37659000000000004,0.1681395,0.01620715,2.4110750000000003,186.626,-1.08733,0.616475,17.5396,4597.475,-1.8992499999999999,0.9644229999999999
0.11292,0.87894,0.6445625,381.3875,1.382225,-0.18946500000000002,1.308535,0.02737500000000001,1.4238975,0.36355000000000004,0.1327825,0.02008865,2.6688150000000004,185.626,-1.17241,0.477325,20.938000000000002,3661.025,-1.31545,0.979775
0.50172,0.8852200000000001,0.6748375,351.1625,1.357175,-0.09643500000000002,1.268985,0.10222500000000001,1.4571375,0.31605000000000005,0.1814955,0.01786965,2.049385,152.418,-1.1687699999999999,0.385375,17.9244,3493.625,-1.65245,0.976791
0.7616400000000001,0.8132600000000001,0.5555875,153.7875,1.272245,0.168165,1.3241850000000002,0.365675,1.4795325,0.37857,0.1390405,0.016241449999999998,2.391125,167.986,-1.18173,0.759425,21.0868,4465.625,-1.23205,0.968557
0.2918,0.63502,0.6200625,376.3625,1.104125,0.44053499999999995,1.319185,-0.019625000000000004,1.4605875,0.27717,0.1458305,0.01819305,2.603155,189.67000000000002,-1.03985,0.49472499999999997,18.4868,2598.125,-1.53545,0.972165
0.68388,0.6976600000000001,0.5064375,286.9375,1.3798849999999998,-0.11680500000000002,1.272545,0.271525,1.4001525000000001,0.35023000000000004,0.1680275,0.021118349999999998,2.5010950000000003,151.378,-1.19081,0.396325,23.2036,3009.4249999999997,-1.91425,0.968889
0.34236,0.75314,0.6385625,190.8625,1.178915,0.436895,1.2970650000000001,0.19652500000000003,1.4413725,0.31455,0.13913150000000002,0.015235549999999999,2.656565,182.806,-1.02097,0.336625,17.9076,3849.1250000000005,-1.83835,0.978401
0.5479600000000001,0.80118,0.5995125,212.5375,1.329215,-0.153345,1.272555,0.37192500000000006,1.4421825,0.31359000000000004,0.18714450000000002,0.021156849999999998,2.4603550000000003,157.458,-1.16685,0.7067749999999999,16.1476,2257.925,-1.26525,0.972243
0.39948000000000006,0.54706,0.5035625,325.9125,1.255085,0.360805,1.344835,0.184275,1.3997925,0.23453000000000002,0.1840225,0.018720849999999997,2.4322850000000003,165.19,-1.01793,0.661375,23.906,4442.674999999999,-1.23605,0.962861
0.6821200000000001,0.8498600000000001,0.5016625,296.63750000000005,1.1092250000000001,0.17677499999999996,1.261185,0.26492499999999997,1.4962275,0.20837,0.15217250000000002,0.01781015,2.623945,167.606,-1.08269,0.307925,22.9668,3862.6250000000005,-1.01745,0.9685929999999999
0.4672400000000001,0.53546,0.6119625,245.0625,1.272695,0.104045,1.318775,-0.019424999999999998,1.3935825000000002,0.35565,0.1415395,0.01657255,2.442225,158.198,-1.07981,0.453325,18.4116,4963.325,-1.50095,0.9749829999999999
0.34196000000000004,0.8856200000000001,0.6481875,343.13750000000005,1.251605,0.33154500000000003,1.327545,0.04822499999999999,1.4155275,0.36057000000000006,0.18389650000000002,0.017247349999999998,2.4622450000000002,160.594,-1.02375,0.7981750000000001,23.0396,913.7750000000001,-1.1454499999999999,0.967565
0.32988,0.84574,0.7093625,330.7125,1.214315,0.322375,1.312135,0.06842500000000001,1.4442825000000001,0.29051000000000005,0.19100850000000003,0.01739015,2.089215,160.11,-1.15631,0.756175,21.1708,1575.7250000000001,-1.2363499999999998,0.962529
0.20084000000000002,0.8101800000000001,0.6298125,188.2625,1.359395,0.08584499999999995,1.2705250000000001,0.042474999999999985,1.4152875,0.32075000000000004,0.1886775,0.02121565,2.5358150000000004,178.578,-1.03811,0.5764750000000001,18.7364,2130.125,-1.30465,0.978201
0.18252000000000002,0.72478,0.7151125,370.4625,1.366925,0.02263499999999996,1.331325,-0.009375000000000008,1.3587075000000002,0.34245000000000003,0.1355405,0.01671885,2.068915,178.706,-1.17237,0.320025,22.264400000000002,1908.725,-1.83405,0.966353
0.17324,0.66742,0.7378875,312.4875,1.170515,0.287235,1.301545,0.118425,1.3952925,0.30787000000000003,0.1666205,0.01695825,2.242725,186.69,-1.01091,0.765425,17.7172,936.275,-1.69295,0.9605429999999999
0.30892000000000003,0.6256200000000001,0.5209875,337.5875,1.1569850000000002,0.16284499999999996,1.323995,0.079625,1.4878275,0.27093,0.18406450000000002,0.01924235,2.5527550000000003,171.234,-1.04369,0.574675,16.018,3348.725,-1.45365,0.966213
0.5890000000000001,0.80158,0.5086125,248.9875,1.197605,0.18188499999999996,1.341035,0.023075,1.4796225,0.28039000000000003,0.1558265,0.01803555,2.533715,180.186,-1.18413,0.5462750000000001,17.0028,3313.1749999999997,-1.1980499999999998,0.960565
0.7394000000000001,0.8695,0.6574625000000001,329.3125,1.333475,0.24460499999999996,1.3374650000000001,0.167075,1.4344725,0.20141,0.1995905,0.01642275,2.522165,181.762,-1.06493,0.7950250000000001,22.79,2554.925,-1.90785,0.967795
0.21692,0.77986,0.6880125,260.9625,1.350905,0.42716499999999996,1.323035,0.33952499999999997,1.4722725,0.20055,0.15791950000000002,0.01810765,2.358295,187.426,-1.03149,0.759275,20.6172,3213.725,-1.46135,0.973121
0.21660000000000001,0.55094,0.6266125,348.4125,1.216625,0.15675499999999998,1.302545,-0.04957500000000001,1.4326125,0.38919000000000004,0.1496035,0.01508995,2.117635,160.638,-1.13635,0.549175,22.8684,1742.2250000000001,-1.0229499999999998,0.961541
0.31436000000000003,0.8046200000000001,0.7100375,253.7625,1.298435,0.30704499999999996,1.3319450000000002,0.008874999999999994,1.4685975,0.28207000000000004,0.1595645,0.01548195,2.307335,168.106,-1.07151,0.603425,23.5276,4638.425,-1.02405,0.971171
0.5858800000000001,0.88882,0.7385125,185.8125,1.124465,-0.031195000000000028,1.322405,0.29542500000000005,1.3945125,0.21251,0.14965250000000002,0.02080055,2.3659950000000003,170.098,-1.03055,0.564125,16.3652,2290.3250000000003,-1.07945,0.9710529999999999
0.5234800000000001,0.88578,0.7442625,236.2375,1.1517950000000001,0.28821499999999994,1.3063850000000001,0.318075,1.4632275000000001,0.20297,0.1803335,0.015277549999999999,2.212345,176.098,-1.04097,0.676025,17.7948,3260.0750000000003,-1.19075,0.9787589999999999
0.5502800000000001,0.83846,0.6640125,212.2625,1.325885,0.069465,1.302445,0.059024999999999994,1.4203725,0.23071000000000003,0.19711250000000002,0.018366649999999998,2.002135,170.19400000000002,-1.01807,0.725475,17.1884,3081.875,-1.33465,0.967509
0.08148,0.70094,0.7169375,212.8375,1.248035,-0.100775,1.3196050000000001,0.27437500000000004,1.4621475,0.23899,0.15034550000000002,0.01981915,2.120925,154.71,-1.01389,0.548675,23.5748,1946.525,-1.89725,0.961691
0.50244,0.54914,0.6709875000000001,335.38750000000005,1.137845,0.19077499999999997,1.263185,-0.01402500000000001,1.3821975,0.36951,0.19490050000000003,0.01890075,2.136605,170.722,-1.0618699999999999,0.466125,22.8948,1195.025,-1.11605,0.9670869999999999
0.16268000000000002,0.67278,0.7413125,206.8375,1.181855,0.48015499999999994,1.252905,0.176625,1.4492775,0.23853000000000002,0.1670615,0.01765265,2.044065,174.254,-1.01963,0.7743249999999999,21.9812,2230.925,-1.36965,0.971131
0.35620000000000007,0.6087400000000001,0.5687625000000001,241.3625,1.236545,-0.19079500000000002,1.318735,0.37507500000000005,1.4617875,0.32245,0.16069850000000002,0.02162445,2.210735,176.114,-1.14443,0.631425,18.136400000000002,670.7750000000001,-1.99145,0.970965
0.7885200000000001,0.78766,0.6921625,171.2625,1.205345,0.40308499999999997,1.292535,0.256375,1.4867325,0.27149,0.1982955,0.01854095,2.3077550000000002,156.158,-1.1773099999999999,0.340375,19.55,1847.975,-1.82535,0.977911
0.09076000000000001,0.50122,0.6053875,241.03750000000002,1.2343250000000001,0.411765,1.315865,0.130625,1.3663125,0.39185000000000003,0.1393835,0.01723965,2.274085,160.434,-1.09203,0.771825,17.2372,3301.925,-1.49685,0.970565
0.73868,0.73194,0.5386375,298.8625,1.188695,-0.169655,1.290155,0.044375,1.3595175000000002,0.33815,0.1401115,0.01606645,2.355845,155.706,-1.19997,0.533625,19.651600000000002,829.625,-1.0523500000000001,0.960677
0.39796000000000004,0.85562,0.6208625,216.5625,1.100975,-0.011454999999999993,1.305975,0.114425,1.3655025,0.29169,0.1328315,0.021475349999999997,2.444255,175.066,-1.09993,0.769775,20.2164,1069.025,-1.45505,0.967545
0.14116,0.54642,0.5878625,178.3875,1.193525,0.144855,1.308005,0.227575,1.4333925,0.36371000000000003,0.18531050000000002,0.01507735,2.604835,157.666,-1.04861,0.393175,16.986,4048.925,-1.7321499999999999,0.960071
0.32532000000000005,0.7709,0.6763625,227.8625,1.183055,0.071075,1.283965,0.16997500000000001,1.4352375,0.29385,0.1874595,0.02074175,2.219695,172.63400000000001,-1.07849,0.573475,23.3972,2510.375,-1.97825,0.960251
0.71828,0.59642,0.5327625,152.6875,1.209365,0.232985,1.298975,-0.046725,1.3529775000000002,0.30597,0.18361650000000002,0.02016355,2.602735,158.774,-1.19671,0.759225,22.7468,2624.675,-1.6632500000000001,0.9735509999999999
0.7682800000000001,0.7015,0.5127875,344.4375,1.1259050000000002,0.222275,1.333835,-0.007225000000000009,1.4066475,0.29699000000000003,0.1586335,0.02135915,2.463155,155.918,-1.13741,0.389225,18.8652,1237.775,-1.03365,0.962357
0.67964,0.60842,0.7062625,388.51250000000005,1.378895,-0.10721500000000002,1.340165,-0.025925000000000004,1.4392875,0.27279000000000003,0.18739650000000002,0.02137455,2.3785250000000002,169.046,-1.17495,0.655625,17.5172,2025.275,-1.80825,0.973633
0.06204,0.6075,0.6894875,291.8125,1.310585,0.10397499999999998,1.275805,-0.02522500000000001,1.4119575,0.23581000000000002,0.1449975,0.01675735,2.399595,182.114,-1.12847,0.442925,20.235599999999998,4646.975,-1.31915,0.960959
0.44268,0.6980200000000001,0.7142125,253.16250000000002,1.239965,0.31544500000000003,1.286025,0.129825,1.4893275,0.34135000000000004,0.14545950000000002,0.01885175,2.468335,151.174,-1.07089,0.393725,22.1444,3318.125,-1.99865,0.966329
0.09284,0.6269,0.6648875000000001,281.63750000000005,1.125725,0.05315500000000001,1.305645,0.08022499999999999,1.3949325000000001,0.37987000000000004,0.1307105,0.02022235,2.4819150000000003,181.958,-1.11693,0.7602249999999999,19.2268,1643.225,-1.87245,0.9719289999999999
0.07308,0.66178,0.6725875,364.8125,1.1217050000000002,0.46083499999999994,1.262125,0.140125,1.4234925,0.29805000000000004,0.1826925,0.021252049999999998,2.5271350000000004,189.64600000000002,-1.0853899999999999,0.528225,22.7236,2637.275,-1.61045,0.9791989999999999
0.35100000000000003,0.63926,0.5852625,215.1125,1.1382050000000001,0.32587499999999997,1.308055,0.202825,1.4066625000000001,0.37599000000000005,0.1423025,0.01932635,2.149555,171.89,-1.11921,0.558975,18.898,4363.025,-1.00905,0.964249
0.6302000000000001,0.5117,0.6871875000000001,159.2875,1.1802650000000001,0.405395,1.3167250000000001,0.21482500000000002,1.3618575000000002,0.38605,0.1673485,0.01672095,2.069125,164.326,-1.01337,0.429975,19.410800000000002,3767.675,-1.92445,0.963907
0.46260000000000007,0.8641000000000001,0.7045625,220.16250000000002,1.127105,0.126795,1.3171650000000001,0.290025,1.3944225000000001,0.23437000000000002,0.1593755,0.01784935,2.122815,168.418,-1.10585,0.530925,21.7932,1313.375,-1.31755,0.964183
0.45652000000000004,0.8197000000000001,0.5827125,338.0125,1.111415,-0.012155,1.2935750000000001,-0.045875000000000006,1.4562975,0.24303000000000002,0.1384455,0.01994515,2.285565,150.698,-1.04797,0.619275,16.8244,2493.725,-1.33325,0.974621
0.6234000000000001,0.53414,0.6548375,223.3875,1.2202250000000001,0.057705000000000006,1.300515,0.28407499999999997,1.4028975000000001,0.26063000000000003,0.18243350000000003,0.01948665,2.626535,179.494,-1.19533,0.659375,20.4236,2972.525,-1.70715,0.977667
0.35140000000000005,0.6811400000000001,0.6833125,302.8375,1.3798249999999999,0.126585,1.326635,0.31732499999999997,1.3775025,0.30075,0.14540350000000002,0.01654735,2.5488350000000004,158.822,-1.16531,0.411975,21.4452,3863.9750000000004,-1.55545,0.972183
0.29956,0.5481,0.5300375,277.0625,1.365095,-0.048555000000000015,1.2896050000000001,0.09207499999999999,1.4814525,0.25655,0.1980995,0.02020065,2.461895,151.046,-1.07031,0.568075,22.3972,1266.575,-1.78185,0.973111
0.44484000000000007,0.72218,0.6341875,271.6625,1.198475,0.26287499999999997,1.349865,-0.03532500000000001,1.3692375,0.28035,0.1714015,0.02021535,2.460705,178.418,-1.18363,0.6097250000000001,23.4516,2050.4750000000004,-1.41995,0.964313
