CAPACITANCE,STORAGEK,VSTORAGE,PSICR
0.2274625,7.8677875,8.744875,-1.8187499999999999
6.5387125,7.214387500000001,17.689125,-2.55375
0.4947625,2.7371125,4.070875,-1.73975
9.7190875,2.9648125000000003,13.865375000000002,-2.97575
4.3879375,4.2023125,16.435125,-2.28975
3.3954625,0.17548750000000002,13.461625000000002,-2.85375
5.9100625,4.9646125,19.004875000000002,-1.6722499999999998
3.6528625000000003,0.1581625,9.842125,-1.9012499999999999
1.1852875,0.2373625,16.026625000000003,-1.67725
6.412487500000001,6.8480875,12.335875000000001,-2.97325
2.6999875,9.5408875,11.110375000000001,-1.4017499999999998
8.637512500000001,7.4173375,2.759875,-2.01525
1.7891875000000002,3.5786125,17.176125000000003,-1.39675
1.7669125,7.5113875000000005,17.907625000000003,-2.52275
8.0534125,9.0335125,16.905375,-1.32025
7.221812500000001,4.2072625,3.595875,-1.1052499999999998
2.0020375,7.1104375,12.312125000000002,-2.25575
0.9823375,0.1383625,3.553125,-2.52925
9.998762500000002,8.8825375,19.703125000000004,-2.00575
9.1349875,2.8014625,2.341875,-2.50625
7.7291875,8.9963875,3.154125,-1.55575
6.7713624999999995,6.0263875,7.8946250000000004,-1.49775
3.8236375000000002,5.415062500000001,8.398125,-2.55075
2.9202625,6.2070625,10.948875000000001,-1.90075
7.372787500000001,9.1943875,16.283125000000002,-1.1882499999999998
0.6457375,7.1376625,18.696125000000002,-1.95675
3.4647625,6.944612500000001,13.665875,-2.77825
7.595537500000001,3.7914625,11.803875000000001,-1.2802499999999999
2.4549625,8.283587500000001,5.462625,-2.94775
3.0514375,8.575637500000001,7.3008750000000004,-1.1937499999999999
9.1820125,4.3260625,12.036625,-2.84375
8.0732125,6.068462500000001,17.518125,-2.55225
8.090537500000002,8.635037500000001,12.991375000000001,-2.85575
3.0316375,7.7984875,5.500625,-2.16625
2.5292125,2.8583875,5.1206249999999995,-2.16575
4.4102125,3.3558624999999997,5.206125,-1.70675
7.3579375,7.981637500000001,6.156124999999999,-2.06625
7.7217625000000005,9.117662500000002,5.210875,-2.92825
8.820662500000001,8.647412500000002,1.928625,-2.94675
3.8706625000000003,7.404962500000001,19.698375000000002,-2.91125
5.778887500000001,0.9650125,14.226375000000003,-1.4142499999999998
4.1676625,3.5909874999999998,4.374874999999999,-2.96225
2.5514875,9.0310375,17.803125,-2.59925
8.7538375,2.0045125,7.832875,-1.1192499999999999
7.6920625000000005,2.9573875,13.532875,-1.4767499999999998
4.5290125,0.42298750000000007,14.188375000000002,-1.0512499999999998
4.0142125,1.1729125,11.081875,-1.5607499999999999
8.2489375,0.3190375,19.346875,-1.1582499999999998
9.996287500000001,7.333187500000001,7.633375,-2.47975
5.637812500000001,6.2268625,19.840875,-1.08825
8.9518375,4.8829375,19.470375,-1.59675
5.0685625000000005,8.3578375,13.000875000000002,-1.40275
4.9769875,9.6695875,12.226625,-1.0262499999999999
2.3881375,2.4252625,7.6903749999999995,-2.64875
5.1527125,6.7664125,12.606625000000001,-1.5467499999999998
8.4048625,7.0386625,14.463875000000002,-2.19525
2.1579625,7.2614125000000005,5.362875,-1.1577499999999998
8.3207125,7.635137500000001,4.256125,-1.36225
7.8083875,5.7813625,19.323125,-2.48025
3.9548125,6.3654625000000005,4.346375,-2.1967499999999998
0.3784375,5.7244375000000005,14.022125,-2.44975
1.9698625,7.0708375,2.698125,-2.33375
3.0984625,3.4523875000000004,15.494625000000001,-2.35025
8.9444125,6.9371875,7.994375,-2.46975
5.764037500000001,0.9031375,13.053125,-2.60725
7.6623625,1.4204125,10.492875,-2.53775
7.414862500000001,2.2643875,16.211875,-1.3752499999999999
6.5164375,9.5111875,9.500125,-2.15875
3.5216875000000005,5.7516625,7.248625,-1.19925
2.3782375,8.3974375,1.040375,-1.2262499999999998
2.2916125000000003,2.1827125,13.190875,-1.72975
0.7620625000000001,5.625437500000001,5.7143749999999995,-1.9842499999999998
6.6575125,5.286362500000001,14.492375000000001,-2.48225
8.9939125,8.4370375,9.248375,-2.84775
5.2591375000000005,9.6398875,12.008125000000001,-2.45725
9.6596875,9.7265125,17.190375,-2.0612500000000002
3.0464875,8.2811125,7.481375,-1.6602499999999998
8.5434625,0.6284125,5.248875,-1.07375
