DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,ksat1,ths2,ksat2,ths3,ksat3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MXRTLN,MAXROOTDEPTH,BETAROOT
0.4724900000000001,0.8928450000000001,0.40273000000000003,186.17000000000002,1.298435,-0.15227000000000002,1.3312350000000002,0.008060000000000001,1.445405,0.2041675,0.11521500000000001,0.01041915,2.2121500000000003,161.138,-1.1075625,0.427825,16.8507,889.475,-1.43085,0.9776382499999999
0.49295000000000005,0.873945,0.52481,170.05,1.366655,-0.18419000000000002,1.250265,0.23786000000000002,1.426185,0.19396750000000001,0.174215,0.01065345,1.62945,167.674,-1.1727375,0.381675,15.6573,2242.175,-1.5265499999999999,0.97042325
0.7186700000000001,0.790845,0.40985000000000005,346.23,1.190405,0.3333700000000001,1.288785,0.33822,1.400755,0.18840250000000003,0.110075,0.00918255,2.38245,192.45,-1.0503625,0.508975,12.8469,4700.075,-1.20495,0.97333025
0.5076500000000002,0.8707050000000001,0.41217000000000004,178.07,1.1946350000000001,0.11815000000000003,1.295855,0.040220000000000006,1.435205,0.2180875,0.11794500000000001,0.01144965,1.82205,172.254,-1.0361375,0.654825,15.961500000000001,4685.675,-1.86615,0.96634175
0.64673,0.792555,0.55169,340.67,1.274315,0.2880100000000001,1.3238050000000001,0.22042000000000003,1.353015,0.1176025,0.15962500000000002,0.01032195,2.2609500000000002,163.658,-1.1458875,0.5221750000000001,14.0121,1721.525,-1.14465,0.9695247499999999
0.33083,0.7201649999999999,0.55253,286.59000000000003,1.186175,0.17011000000000004,1.316915,0.29486000000000007,1.365945,0.1254625,0.108395,0.009552149999999999,2.41425,172.318,-1.1806625,0.554225,16.4325,4921.475,-1.4337499999999999,0.96782075
0.25247,0.685545,0.53955,181.89,1.1546450000000001,0.04873000000000005,1.261085,0.2781,1.367145,0.1159975,0.110125,0.00970965,2.27245,187.446,-1.0591875,0.544925,17.5425,3530.075,-1.3326500000000001,0.96796025
0.24437000000000003,0.799095,0.47709,229.69,1.109315,-0.09634999999999999,1.267025,0.07930000000000001,1.401855,0.2311975,0.154535,0.00997815,2.01265,198.942,-1.2215375,0.7903249999999999,17.5773,2616.125,-1.35235,0.96807875
0.7983500000000001,0.668505,0.40961000000000003,346.07000000000005,1.3584049999999999,-0.13121,1.294975,0.15806,1.411655,0.1821775,0.15016500000000002,0.00944625,2.22555,199.61,-1.1433625,0.442075,12.3381,759.875,-1.20135,0.96524975
0.20321,0.7482150000000001,0.42957,178.67000000000002,1.118405,-0.18083,1.261065,0.05058000000000001,1.418455,0.22638250000000001,0.195695,0.01031865,1.88585,167.154,-1.1979875,0.7055750000000001,17.0415,1440.725,-1.6774499999999999,0.96831875
0.37979000000000007,0.639435,0.58017,303.47,1.357235,0.15697000000000005,1.335045,0.13242,1.4071150000000001,0.1270525,0.18063500000000002,0.00904725,2.10525,166.374,-1.2064375,0.300775,16.5225,2190.425,-1.94435,0.9668217499999999
0.5311700000000001,0.858795,0.47025,329.29,1.2238850000000001,0.10777000000000003,1.256895,0.05858,1.375685,0.16366750000000002,0.193085,0.009153749999999999,1.87845,168.306,-1.0791625,0.345275,13.8981,4285.625,-1.10955,0.96824225
0.6496700000000002,0.622785,0.47469,235.73000000000002,1.227245,-0.07097,1.298085,0.04406,1.418685,0.1587625,0.19723500000000002,0.01050705,1.81305,181.29,-1.2015875,0.532125,13.0449,510.575,-1.82775,0.97010675
