scen,swc_nse10,swc_rmse10,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-44.86831273332443,0.16367216602017037,-6.361502185693674,0.06226308352186705,-1.1266158300764947e6,-6.566030756198039,3.8980181983548015,3.469365442879958,2.9054981668953466,3.493278530638804,0.749529687482329,-15.2381859223531,9.36704717271557,838.0408525581769
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-117.64084166572077,0.26323010494736687,-213.44735543726554,0.33605297903296905,-535.5818634256007,-0.7688346964884067,4.0451934092208175,2.9179621426068576,2.896027854013961,3.493665144740062,0.78018486254131,-4.538832188481081,5.977262973807941,616.4656150829248
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-2.227473472880376,0.04341599795558134,-103.06735032784825,0.23410174490099908,-2.7811629124878453e14,-0.6181923109138427,3.942965680925305,3.373423851646888,2.7336262880836806,3.505480066516867,0.789731969215983,-6.683474753607412,6.8952439783602735,690.2215334429342
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-23.55015897070979,0.11974175021296109,-49.38384560808748,0.16288948809586293,-0.70977955121562,-0.7575625690505632,3.9103203941935463,3.6046084490474812,2.9064985955295786,3.304347071234893,0.7483308954996462,0.4623656213752403,2.3864225894910627,200.4685481123651
12,-87.97057324065919,0.22795107350186758,-60.21145988537901,0.1795410542409889,-0.49359080272662115,-0.5986010255370642,3.9822467980401814,3.1810639498796762,2.8950382110439676,3.637463596313172,0.7792402277869404,-2.7951437921457463,5.489708547005299,538.2212925147904
13,-18.304131943961007,0.1061802114989662,-34.195072801142786,0.13614081186868665,-2665.3747335358253,-0.578846242942552,3.9347720819803724,3.4861586902723802,2.9339656541824466,3.6910051875392376,0.7876511528498098,-2.343563176470106,4.950920870580618,533.2010823854706
